"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","testEffect","devEffect","sandboxEffect","prodParameters","testParameters","devParameters","sandboxParameters"
"3e37c891-840c-3eb4-78d2-e2e0bb5063e0","","BuiltIn","Regulatory Compliance","Require developers to describe accurate security functionality","CMA_C1613 - Require developers to describe accurate security functionality","NIST_SP_800-53_R5_SA-17","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"3a868d0c-538f-968b-0191-bddb44da5b75","","BuiltIn","Regulatory Compliance","Require developers to document approved changes and potential impact","CMA_C1597 - Require developers to document approved changes and potential impact","NIST_SP_800-53_R5_SA-10","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"085467a6-9679-5c65-584a-f55acefd0d43","","BuiltIn","Regulatory Compliance","Require developers to implement only approved changes","CMA_C1596 - Require developers to implement only approved changes","NIST_SP_800-53_R5_SA-10","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"b33d61c1-7463-7025-0ec0-a47585b59147","","BuiltIn","Regulatory Compliance","Require developers to manage change integrity","CMA_C1595 - Require developers to manage change integrity","NIST_SP_800-53_R5_SA-10","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"f8a63511-66f1-503f-196d-d6217ee0823a","","BuiltIn","Regulatory Compliance","Require developers to produce evidence of security assessment plan execution","CMA_C1602 - Require developers to produce evidence of security assessment plan execution","NIST_SP_800-53_R5_SA-11","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"676c3c35-3c36-612c-9523-36d266a65000","","BuiltIn","Regulatory Compliance","Require developers to provide training","CMA_C1611 - Require developers to provide training","NIST_SP_800-53_R5_SA-16","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"7a114735-a420-057d-a651-9a73cd0416ef","","BuiltIn","Regulatory Compliance","Require developers to provide unified security protection approach","CMA_C1614 - Require developers to provide unified security protection approach","NIST_SP_800-53_R5_SA-17","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"4e45863d-9ea9-32b4-a204-2680bc6007a6","","BuiltIn","Regulatory Compliance","Require external service providers to comply with security requirements","CMA_C1586 - Require external service providers to comply with security requirements","NIST_SP_800-53_R5_SA-9","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"096a7055-30cb-2db4-3fda-41b20ac72667","","BuiltIn","Regulatory Compliance","Require interconnection security agreements","CMA_C1151 - Require interconnection security agreements","NIST_SP_800-53_R5_CA-3","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"afd5d60a-48d2-8073-1ec2-6687e22f2ddd","","BuiltIn","Regulatory Compliance","Require notification of third-party personnel transfer or termination","CMA_C1532 - Require notification of third-party personnel transfer or termination","NIST_SP_800-53_R5_PS-7","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"e8c31e15-642d-600f-78ab-bad47a5787e6","","BuiltIn","Regulatory Compliance","Require third-party providers to comply with personnel security policies and procedures","CMA_C1530 - Require third-party providers to comply with personnel security policies and procedures","NIST_SP_800-53_R5_PS-7","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"08ad71d0-52be-6503-4908-e015460a16ae","","BuiltIn","Regulatory Compliance","Require use of individual authenticators","CMA_C1305 - Require use of individual authenticators","NIST_SP_800-53_R5_IA-2(5)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"3af53f59-979f-24a8-540f-d7cdbc366607","","BuiltIn","Regulatory Compliance","Require users to sign access agreement","CMA_0440 - Require users to sign access agreement","NIST_SP_800-53_R5_PS-6","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"c6aeb800-0b19-944d-92dc-59b893722329","","BuiltIn","Regulatory Compliance","Rescreen individuals at a defined frequency","CMA_C1512 - Rescreen individuals at a defined frequency","NIST_SP_800-53_R5_PS-3","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"f801d58e-5659-9a4a-6e8d-02c9334732e5","","BuiltIn","Regulatory Compliance","Restore resources to operational state","CMA_C1297 - Restore resources to operational state","NIST_SP_800-53_R5_CP-10(4)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"8d140e8b-76c7-77de-1d46-ed1b2e112444","","BuiltIn","Regulatory Compliance","Restrict access to private keys","CMA_0445 - Restrict access to private keys","NIST_SP_800-53_R5_IA-5(2),
NIST_SP_800-53_R5_SC-12","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"873895e8-0e3a-6492-42e9-22cd030e9fcd","","BuiltIn","Regulatory Compliance","Restrict access to privileged accounts","CMA_0446 - Restrict access to privileged accounts","NIST_SP_800-53_R5_AC-2,
NIST_SP_800-53_R5_AC-2(7),
NIST_SP_800-53_R5_AC-6(5),
NIST_SP_800-53_R5_AC-6(9)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"0040d2e5-2779-170d-6a2c-1f5fca353335","","BuiltIn","Regulatory Compliance","Restrict location of information processing, storage and services","CMA_C1593 - Restrict location of information processing, storage and services","NIST_SP_800-53_R5_SA-9(5)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"6122970b-8d4a-7811-0278-4c6c68f61e4f","","BuiltIn","Regulatory Compliance","Restrict media use","CMA_0450 - Restrict media use","NIST_SP_800-53_R5_MP-7","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"08c11b48-8745-034d-1c1b-a144feec73b9","","BuiltIn","Regulatory Compliance","Restrict use of open source software","CMA_C1237 - Restrict use of open source software","NIST_SP_800-53_R5_CM-10(1)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"5e4e9685-3818-5934-0071-2620c4fa2ca5","","BuiltIn","Regulatory Compliance","Retain previous versions of baseline configs","CMA_C1181 - Retain previous versions of baseline configs","NIST_SP_800-53_R5_CM-2(3)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"efef28d0-3226-966a-a1e8-70e89c1b30bc","","BuiltIn","Regulatory Compliance","Retain security policies and procedures","CMA_0454 - Retain security policies and procedures","NIST_SP_800-53_R5_AU-11","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"7c7032fe-9ce6-9092-5890-87a1a3755db1","","BuiltIn","Regulatory Compliance","Retain terminated user data","CMA_0455 - Retain terminated user data","NIST_SP_800-53_R5_AU-11,
NIST_SP_800-53_R5_PS-4","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"3153d9c0-2584-14d3-362d-578b01358aeb","","BuiltIn","Regulatory Compliance","Retain training records","CMA_0456 - Retain training records","NIST_SP_800-53_R5_AT-4","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"20762f1e-85fb-31b0-a600-e833633f10fe","","BuiltIn","Regulatory Compliance","Reveal error messages","CMA_C1725 - Reveal error messages","NIST_SP_800-53_R5_SI-11","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"03d550b4-34ee-03f4-515f-f2e2faf7a413","","BuiltIn","Regulatory Compliance","Review access control policies and procedures","CMA_0457 - Review access control policies and procedures","NIST_SP_800-53_R5_AC-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"a830fe9e-08c9-a4fb-420c-6f6bf1702395","","BuiltIn","Regulatory Compliance","Review account provisioning logs","CMA_0460 - Review account provisioning logs","NIST_SP_800-53_R5_AC-2,
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(1),
NIST_SP_800-53_R5_RA-5(8)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"f27a298f-9443-014a-0d40-fef12adf0259","","BuiltIn","Regulatory Compliance","Review administrator assignments weekly","CMA_0461 - Review administrator assignments weekly","NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(1),
NIST_SP_800-53_R5_RA-5(8)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"585af6e9-90c0-4575-67a7-2f9548972e32","","BuiltIn","Regulatory Compliance","Review and reevaluate privileges","CMA_C1207 - Review and reevaluate privileges","NIST_SP_800-53_R5_CM-5(5)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"6c0a312f-04c5-5c97-36a5-e56763a02b6b","","BuiltIn","Regulatory Compliance","Review and sign revised rules of behavior","CMA_0465 - Review and sign revised rules of behavior","NIST_SP_800-53_R5_PL-4","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"eb8a8df9-521f-3ccd-7e2c-3d1fcc812340","","BuiltIn","Regulatory Compliance","Review and update configuration management policies and procedures","CMA_C1175 - Review and update configuration management policies and procedures","NIST_SP_800-53_R5_CM-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"e9c60c37-65b0-2d72-6c3c-af66036203ae","","BuiltIn","Regulatory Compliance","Review and update contingency planning policies and procedures","CMA_C1243 - Review and update contingency planning policies and procedures","NIST_SP_800-53_R5_CP-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"29acfac0-4bb4-121b-8283-8943198b1549","","BuiltIn","Regulatory Compliance","Review and update identification and authentication policies and procedures","CMA_C1299 - Review and update identification and authentication policies and procedures","NIST_SP_800-53_R5_IA-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"b28c8687-4bbd-8614-0b96-cdffa1ac6d9c","","BuiltIn","Regulatory Compliance","Review and update incident response policies and procedures","CMA_C1352 - Review and update incident response policies and procedures","NIST_SP_800-53_R5_IR-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"6bededc0-2985-54d5-4158-eb8bad8070a0","","BuiltIn","Regulatory Compliance","Review and update information integrity policies and procedures","CMA_C1667 - Review and update information integrity policies and procedures","NIST_SP_800-53_R5_SI-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"b4e19d22-8c0e-7cad-3219-c84c62dc250f","","BuiltIn","Regulatory Compliance","Review and update media protection policies and procedures","CMA_C1427 - Review and update media protection policies and procedures","NIST_SP_800-53_R5_MP-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"e5c5fc78-4aa5-3d6b-81bc-5fcc88b318e9","","BuiltIn","Regulatory Compliance","Review and update personnel security policies and procedures","CMA_C1507 - Review and update personnel security policies and procedures","NIST_SP_800-53_R5_PS-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"91cf132e-0c9f-37a8-a523-dc6a92cd2fb2","","BuiltIn","Regulatory Compliance","Review and update physical and environmental policies and procedures","CMA_C1446 - Review and update physical and environmental policies and procedures","NIST_SP_800-53_R5_PE-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"28aa060e-25c7-6121-05d8-a846f11433df","","BuiltIn","Regulatory Compliance","Review and update planning policies and procedures","CMA_C1491 - Review and update planning policies and procedures","NIST_SP_800-53_R5_PL-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"20012034-96f0-85c2-4a86-1ae1eb457802","","BuiltIn","Regulatory Compliance","Review and update risk assessment policies and procedures","CMA_C1537 - Review and update risk assessment policies and procedures","NIST_SP_800-53_R5_RA-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"adf517f3-6dcd-3546-9928-34777d0c277e","","BuiltIn","Regulatory Compliance","Review and update system and communications protection policies and procedures","CMA_C1616 - Review and update system and communications protection policies and procedures","NIST_SP_800-53_R5_SC-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"f49925aa-9b11-76ae-10e2-6e973cc60f37","","BuiltIn","Regulatory Compliance","Review and update system and services acquisition policies and procedures","CMA_C1560 - Review and update system and services acquisition policies and procedures","NIST_SP_800-53_R5_SA-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"2067b904-9552-3259-0cdd-84468e284b7c","","BuiltIn","Regulatory Compliance","Review and update system maintenance policies and procedures","CMA_C1395 - Review and update system maintenance policies and procedures","NIST_SP_800-53_R5_MA-1","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"ced291b8-1d3d-7e27-40cf-829e9dd523c8","","BuiltIn","Regulatory Compliance","Review and update the information security architecture","CMA_C1504 - Review and update the information security architecture","NIST_SP_800-53_R5_PL-8","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"6625638f-3ba1-7404-5983-0ea33d719d34","","BuiltIn","Regulatory Compliance","Review audit data","CMA_0466 - Review audit data","NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(1),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_RA-5(8)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"8aec4343-9153-9641-172c-defb201f56b3","","BuiltIn","Regulatory Compliance","Review cloud identity report overview","CMA_0468 - Review cloud identity report overview","NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(1),
NIST_SP_800-53_R5_RA-5(8)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"ffea18d9-13de-6505-37f3-4c1f88070ad7","","BuiltIn","Regulatory Compliance","Review cloud service provider's compliance with policies and agreements","CMA_0469 - Review cloud service provider's compliance with policies and agreements","NIST_SP_800-53_R5_SA-9","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"9e3c505e-7aeb-2096-3417-b132242731fc","","BuiltIn","Regulatory Compliance","Review content prior to posting publicly accessible information","CMA_C1085 - Review content prior to posting publicly accessible information","NIST_SP_800-53_R5_AC-22","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"53fc1282-0ee3-2764-1319-e20143bb0ea5","","BuiltIn","Regulatory Compliance","Review contingency plan","CMA_C1247 - Review contingency plan","NIST_SP_800-53_R5_CP-2","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"f48b60c6-4b37-332f-7288-b6ea50d300eb","","BuiltIn","Regulatory Compliance","Review controlled folder access events","CMA_0471 - Review controlled folder access events","NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(1),
NIST_SP_800-53_R5_RA-5(8)","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
"1e876c5c-0f2a-8eb6-69f7-5f91e7918ed6","","BuiltIn","Regulatory Compliance","Review development process, standards and tools","CMA_C1610 - Review development process, standards and tools","NIST_SP_800-53_R5_SA-15","NIST-800-53: Manual (Policy Default)","Manual,
Disabled","Manual","Manual","Manual","Manual","","","",""
