"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","nonprodEffect","prodParameters","nonprodParameters"
"931e118d-50a1-4457-a5e4-78550e086c52","","BuiltIn","Security Center","Accounts with write permissions on Azure resources should be MFA enabled","Multi-Factor Authentication (MFA) should be enabled for all subscription accounts with write privileges to prevent a breach of accounts or resources.","Azure_Security_Benchmark_v3.0_IM-6,
NIST_SP_800-53_R5_AC-3,
NIST_SP_800-53_R5_IA-2,
NIST_SP_800-53_R5_IA-2(1)","ASB: AuditIfNotExists (default: identityEnableMFAForWritePermissionsMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"47a6b606-51aa-4496-8bb7-64b11cf66adc","","BuiltIn","Security Center","Adaptive application controls for defining safe applications should be enabled on your machines","Enable application controls to define the list of known-safe applications running on your machines, and alert you when other applications run. This helps harden your machines against malware. To simplify the process of configuring and maintaining your rules, Security Center uses machine learning to analyze the applications running on each machine and suggest the list of known-safe applications.","Azure_Security_Benchmark_v3.0_AM-5,
NIST_SP_800-53_R5_CM-7,
NIST_SP_800-53_R5_CM-7(2),
NIST_SP_800-53_R5_CM-7(5),
NIST_SP_800-53_R5_CM-10,
NIST_SP_800-53_R5_CM-11","ASB: AuditIfNotExists (default: adaptiveApplicationControlsMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"08e6af2d-db70-460a-bfe9-d5bd474ba9d6","","BuiltIn","Security Center","Adaptive network hardening recommendations should be applied on internet facing virtual machines","Azure Security Center analyzes the traffic patterns of Internet facing virtual machines and provides Network Security Group rule recommendations that reduce the potential attack surface","Azure_Security_Benchmark_v3.0_NS-1,
Azure_Security_Benchmark_v3.0_NS-7,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-4(3),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (default: adaptiveNetworkHardeningsMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"9daedab3-fb2d-461e-b861-71790eead4f6","","BuiltIn","Security Center","All network ports should be restricted on network security groups associated to your virtual machine","Azure Security Center has identified some of your network security groups' inbound rules to be too permissive. Inbound rules should not allow access from 'Any' or 'Internet' ranges. This can potentially enable attackers to target your resources.","Azure_Security_Benchmark_v3.0_NS-1,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (default: nextGenerationFirewallMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"123a3936-f020-408a-ba0c-47873faf1534","","BuiltIn","Security Center","Allowlist rules in your adaptive application control policy should be updated","Monitor for changes in behavior on groups of machines configured for auditing by Azure Security Center's adaptive application controls. Security Center uses machine learning to analyze the running processes on your machines and suggest a list of known-safe applications. These are presented as recommended apps to allow in adaptive application control policies.","Azure_Security_Benchmark_v3.0_AM-5,
NIST_SP_800-53_R5_CM-7,
NIST_SP_800-53_R5_CM-7(2),
NIST_SP_800-53_R5_CM-7(5),
NIST_SP_800-53_R5_CM-10,
NIST_SP_800-53_R5_CM-11","ASB: AuditIfNotExists (default: adaptiveApplicationControlsUpdateMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"8ac833bd-f505-48d5-887e-c993a1d3eea0","","BuiltIn","Security Center","API endpoints in Azure API Management should be authenticated","API endpoints published within Azure API Management should enforce authentication to help minimize security risk. Authentication mechanisms are sometimes implemented incorrectly or are missing. This allows attackers to exploit implementation flaws and to access data. Learn More about the OWASP API Threat for Broken User Authentication here: https://learn.microsoft.com/azure/api-management/mitigate-owasp-api-threats#broken-user-authentication","Azure_Security_Benchmark_v3.0_IM-4","ASB: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"c8acafaf-3d23-44d1-9624-978ef0f8652c","","BuiltIn","Security Center","API endpoints that are unused should be disabled and removed from the Azure API Management service","As a security best practice, API endpoints that haven't received traffic for 30 days are considered unused and should be removed from the Azure API Management service. Keeping unused API endpoints may pose a security risk to your organization. These may be APIs that should have been deprecated from the Azure API Management service but may have been accidentally left active. Such APIs typically do not receive the most up to date security coverage.","Azure_Security_Benchmark_v3.0_AM-3","ASB: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"0e246bcf-5f6f-4f87-bc6f-775d4712c7ea","","BuiltIn","Security Center","Authorized IP ranges should be defined on Kubernetes Services","Restrict access to the Kubernetes Service Management API by granting API access only to IP addresses in specific ranges. It is recommended to limit access to authorized IP ranges to ensure that only applications from allowed networks can access the cluster.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: kubernetesServiceAuthorizedIPRangesEnabledMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"475aae12-b88a-4572-8b36-9b712b2b3a17","","BuiltIn","Security Center","Auto provisioning of the Log Analytics agent should be enabled on your subscription","To monitor for security vulnerabilities and threats, Azure Security Center collects data from your Azure virtual machines. Data is collected by the Log Analytics agent, formerly known as the Microsoft Monitoring Agent (MMA), which reads various security-related configurations and event logs from the machine and copies the data to your Log Analytics workspace for analysis. We recommend enabling auto provisioning to automatically deploy the agent to all supported Azure VMs and any new ones that are created.","Azure_Security_Benchmark_v3.0_LT-5,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: autoProvisioningOfTheLogAnalyticsAgentShouldBeEnabledOnYourSubscriptionMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"a7aca53f-2ed4-4466-a25e-0b45ade68efd","","BuiltIn","Security Center","Azure DDoS Protection should be enabled","DDoS protection should be enabled for all virtual networks with a subnet that is part of an application gateway with a public IP.","Azure_Security_Benchmark_v3.0_NS-5,
NIST_SP_800-53_R5_SC-5","ASB: AuditIfNotExists (default: vnetEnableDDoSProtectionMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"2913021d-f2fd-4f3d-b958-22354e2bdbcb","","BuiltIn","Security Center","Azure Defender for App Service should be enabled","Azure Defender for App Service leverages the scale of the cloud, and the visibility that Azure has as a cloud provider, to monitor for common web app attacks.","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: appServicesAdvancedThreatProtectionMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"7fe3b40f-802b-4cdd-8bd4-fd799c948cc2","","BuiltIn","Security Center","Azure Defender for Azure SQL Database servers should be enabled","Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,
Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: sqlServersAdvancedDataSecurityMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"0e6763cc-5078-4e64-889d-ff4d9a839047","","BuiltIn","Security Center","Azure Defender for Key Vault should be enabled","Azure Defender for Key Vault provides an additional layer of protection and security intelligence by detecting unusual and potentially harmful attempts to access or exploit key vault accounts.","Azure_Security_Benchmark_v3.0_DP-8,
Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: keyVaultsAdvancedDataSecurityMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"0a9fbe0d-c5c4-4da8-87d8-f4fd77338835","","BuiltIn","Security Center","Azure Defender for open-source relational databases should be enabled","Azure Defender for open-source relational databases detects anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases. Learn more about the capabilities of Azure Defender for open-source relational databases at https://aka.ms/AzDforOpenSourceDBsDocu. Important: Enabling this plan will result in charges for protecting your open-source relational databases. Learn about the pricing on Security Center's pricing page: https://aka.ms/pricing-security-center","Azure_Security_Benchmark_v3.0_DP-2,
Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5","ASB: AuditIfNotExists (default: AzureDefenderForOpenSourceRelationalDatabasesShouldBeEnabledMonitoringEffect)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"c3d20c29-b36d-48fe-808b-99a87530ad99","","BuiltIn","Security Center","Azure Defender for Resource Manager should be enabled","Azure Defender for Resource Manager automatically monitors the resource management operations in your organization. Azure Defender detects threats and alerts you about suspicious activity. Learn more about the capabilities of Azure Defender for Resource Manager at https://aka.ms/defender-for-resource-manager . Enabling this Azure Defender plan results in charges. Learn about the pricing details per region on Security Center's pricing page: https://aka.ms/pricing-security-center .","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: AzureDefenderForResourceManagerShouldBeEnabledMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"4da35fc9-c9e7-4960-aec9-797fe7d9051d","","BuiltIn","Security Center","Azure Defender for servers should be enabled","Azure Defender for servers provides real-time threat protection for server workloads and generates hardening recommendations as well as alerts about suspicious activities.","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_ES-1,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_CM-7,
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SC-3,
NIST_SP_800-53_R5_SI-2,
NIST_SP_800-53_R5_SI-3,
NIST_SP_800-53_R5_SI-4,
NIST_SP_800-53_R5_SI-16","ASB: AuditIfNotExists (default: virtualMachinesAdvancedThreatProtectionMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"6581d072-105e-4418-827f-bd446d56421b","","BuiltIn","Security Center","Azure Defender for SQL servers on machines should be enabled","Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,
Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: sqlServersVirtualMachinesAdvancedDataSecurityMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
